tax_id	NZ	order	phylum	genus	family	species	class
157782	NZ_CP009747.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas parafulva	Gammaproteobacteria
313624	NZ_CP007203.1	Nostocales	Cyanobacteria	Nodularia	Aphanizomenonaceae	Nodularia spumigena	unclassified
361100	NC_011969.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
361100	NC_011973.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
361100	NC_011971.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
520	NZ_CP011444.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
447217	NC_011145.1	Myxococcales	Proteobacteria	Anaeromyxobacter	Anaeromyxobacteraceae	Anaeromyxobacter sp. K	Deltaproteobacteria
370551	NC_008021.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus pyogenes	Bacilli
683082	NZ_CM000854.1	Campylobacterales	Proteobacteria	Campylobacter	Campylobacteraceae	Campylobacter jejuni	Epsilonproteobacteria
630515	NZ_LT629772.1	Propionibacteriales	Actinobacteria	Microlunatus	Propionibacteriaceae	Microlunatus soli	Actinobacteria
680	NZ_CP026315.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP026316.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP026317.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP026318.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP026319.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
680	NZ_CP026320.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio campbellii	Gammaproteobacteria
2020312	NZ_CP020947.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
2020312	NZ_CP020948.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
2020312	NZ_CP020949.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
2020312	NZ_CP020950.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
2020312	NZ_CP020951.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
2020312	NZ_CP020952.1	Rhizobiales	Proteobacteria	Rhizobium	Rhizobiaceae	Rhizobium sp. CIAT894	Alphaproteobacteria
1412461	NZ_CP007322.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
2104	NZ_CP017330.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma pneumoniae	Mollicutes
1254432	NC_021658.1	Myxococcales	Proteobacteria	Sorangium	Polyangiaceae	Sorangium cellulosum	Deltaproteobacteria
1509	NZ_CP011663.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium sporogenes	Clostridia
1263550	NZ_CP035668.1	Enterobacterales	Proteobacteria	Edwardsiella	Hafniaceae	Edwardsiella piscicida	Gammaproteobacteria
1263550	NZ_CP035669.1	Enterobacterales	Proteobacteria	Edwardsiella	Hafniaceae	Edwardsiella piscicida	Gammaproteobacteria
1476577	NZ_CP007496.1	unclassified	Candidatus Saccharibacteria	unclassified	unclassified	Candidatus Saccharibacteria oral taxon TM7x	unclassified
545776	NC_015714.1	Spirochaetales	Spirochaetes	Treponema	Spirochaetaceae	Treponema paraluiscuniculi	Spirochaetia
337191	NC_018581.1	Corynebacteriales	Actinobacteria	Gordonia	Gordoniaceae	Gordonia sp. KTR9	Actinobacteria
337191	NC_018582.1	Corynebacteriales	Actinobacteria	Gordonia	Gordoniaceae	Gordonia sp. KTR9	Actinobacteria
337191	NC_018580.1	Corynebacteriales	Actinobacteria	Gordonia	Gordoniaceae	Gordonia sp. KTR9	Actinobacteria
337191	NC_018583.1	Corynebacteriales	Actinobacteria	Gordonia	Gordoniaceae	Gordonia sp. KTR9	Actinobacteria
90370	NZ_CP029908.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
58101	NZ_CP022138.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
662946	NC_018496.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma genitalium	Mollicutes
562	NZ_CP027103.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1590	NZ_CP017379.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus plantarum	Bacilli
1590	NZ_CP017380.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus plantarum	Bacilli
1590	NZ_CP017381.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus plantarum	Bacilli
1590	NZ_CP017382.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus plantarum	Bacilli
1590	NZ_CP017383.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus plantarum	Bacilli
587753	NZ_CP027716.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas chlororaphis	Gammaproteobacteria
1171376	NC_021151.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1171376	NC_021155.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1171376	NC_021156.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1171376	NC_021157.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1980001	NZ_CP020857.1	Micrococcales	Actinobacteria	Cellulosimicrobium	Promicromonosporaceae	Cellulosimicrobium sp. TH-20	Actinobacteria
1261131	NC_022793.1	Rhizobiales	Proteobacteria	Liberibacter	Rhizobiaceae	Candidatus Liberibacter americanus	Alphaproteobacteria
104087	NZ_CP023466.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas frederiksbergensis	Gammaproteobacteria
2109692	NZ_AP018537.1	Erysipelotrichales	Firmicutes	unclassified	Erysipelotrichaceae	Erysipelotrichaceae bacterium GAM147	Erysipelotrichia
637389	NZ_CP005986.1	Acidithiobacillales	Proteobacteria	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillus caldus	Acidithiobacillia
637389	NZ_CP005987.1	Acidithiobacillales	Proteobacteria	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillus caldus	Acidithiobacillia
637389	NZ_CP005988.1	Acidithiobacillales	Proteobacteria	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillus caldus	Acidithiobacillia
637389	NZ_CP005989.1	Acidithiobacillales	Proteobacteria	Acidithiobacillus	Acidithiobacillaceae	Acidithiobacillus caldus	Acidithiobacillia
520	NZ_CP017882.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
937774	NC_014914.1	Burkholderiales	Proteobacteria	Taylorella	Alcaligenaceae	Taylorella equigenitalis	Betaproteobacteria
2267265	NZ_CP030937.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus sp. DM2	Bacilli
2267265	NZ_CP030938.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus sp. DM2	Bacilli
661367	NC_013861.1	Legionellales	Proteobacteria	Legionella	Legionellaceae	Legionella longbeachae	Gammaproteobacteria
661367	NC_014544.1	Legionellales	Proteobacteria	Legionella	Legionellaceae	Legionella longbeachae	Gammaproteobacteria
655816	NC_014479.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
171285	NZ_LR215024.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma glycophilum	Mollicutes
1340494	NZ_CP005997.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
512562	NC_010698.2	Campylobacterales	Proteobacteria	Helicobacter	Helicobacteraceae	Helicobacter pylori	Epsilonproteobacteria
573	NZ_LR134202.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
537457	NC_010939.1	Pasteurellales	Proteobacteria	Actinobacillus	Pasteurellaceae	Actinobacillus pleuropneumoniae	Gammaproteobacteria
537457	NC_010941.1	Pasteurellales	Proteobacteria	Actinobacillus	Pasteurellaceae	Actinobacillus pleuropneumoniae	Gammaproteobacteria
537457	NC_010942.1	Pasteurellales	Proteobacteria	Actinobacillus	Pasteurellaceae	Actinobacillus pleuropneumoniae	Gammaproteobacteria
537457	NC_010940.1	Pasteurellales	Proteobacteria	Actinobacillus	Pasteurellaceae	Actinobacillus pleuropneumoniae	Gammaproteobacteria
29459	NZ_CP018512.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
29459	NZ_CP018513.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
1352	NZ_LR135364.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135365.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135366.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135367.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135368.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135369.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135370.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_LR135371.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
2213202	NZ_CP019640.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. Y42	Bacilli
2213202	NZ_CP019641.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. Y42	Bacilli
2213202	NZ_CP019642.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. Y42	Bacilli
2213202	NZ_CP019643.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. Y42	Bacilli
1639	NZ_CP026043.1	Bacillales	Firmicutes	Listeria	Listeriaceae	Listeria monocytogenes	Bacilli
1505597	NZ_CP010049.1	Enterobacterales	Proteobacteria	Candidatus Blochmannia	Enterobacteriaceae	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	Gammaproteobacteria
520	NZ_CP017158.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
1785996	NZ_CP014231.1	Fusobacteriales	Fusobacteria	Leptotrichia	Leptotrichiaceae	Leptotrichia sp. oral taxon 847	Fusobacteriia
1225522	NC_022221.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1323664	NZ_CP012746.1	Burkholderiales	Proteobacteria	Paraburkholderia	Burkholderiaceae	Paraburkholderia caribensis	Betaproteobacteria
1323664	NZ_CP012747.1	Burkholderiales	Proteobacteria	Paraburkholderia	Burkholderiaceae	Paraburkholderia caribensis	Betaproteobacteria
1323664	NZ_CP012748.1	Burkholderiales	Proteobacteria	Paraburkholderia	Burkholderiaceae	Paraburkholderia caribensis	Betaproteobacteria
436113	NZ_CP001621.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma mycoides	Mollicutes
33040	NZ_LR134288.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus milleri	Bacilli
666	NZ_CP013317.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
666	NZ_CP013318.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
191610	NZ_CP008944.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium atypicum	Actinobacteria
191610	NZ_CP008945.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium atypicum	Actinobacteria
1412579	NZ_CP007388.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1333534	NZ_CP011114.1	Bacillales	Firmicutes	Paenibacillus	Paenibacillaceae	Paenibacillus durus	Bacilli
1130829	NZ_CP016612.1	Burkholderiales	Proteobacteria	Ralstonia	Burkholderiaceae	Ralstonia solanacearum	Betaproteobacteria
1130829	NZ_CP016613.1	Burkholderiales	Proteobacteria	Ralstonia	Burkholderiaceae	Ralstonia solanacearum	Betaproteobacteria
336810	NZ_CP029024.1	Flavobacteriales	Bacteroidetes	Candidatus Sulcia	unclassified	Candidatus Sulcia muelleri	Flavobacteriia
1392	NZ_AP018443.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus anthracis	Bacilli
1392	NZ_AP018444.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus anthracis	Bacilli
1392	NZ_AP018445.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus anthracis	Bacilli
743722	NC_015277.1	Sphingobacteriales	Bacteroidetes	Sphingobacterium	Sphingobacteriaceae	Sphingobacterium sp. 21	Sphingobacteriia
521460	NC_012034.1	Thermoanaerobacterales	Firmicutes	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor bescii	Clostridia
521460	NC_012036.1	Thermoanaerobacterales	Firmicutes	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor bescii	Clostridia
521460	NC_012037.1	Thermoanaerobacterales	Firmicutes	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor bescii	Clostridia
2038116	NZ_CP024785.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024786.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024787.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024788.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024789.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024790.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024791.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024792.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
2038116	NZ_CP024793.1	Nostocales	Cyanobacteria	Nostoc	Nostocaceae	Nostoc flagelliforme	unclassified
96344	NZ_LT978515.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_LT978516.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000001.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000002.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000003.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000004.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000005.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000006.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000007.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000008.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000009.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000010.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000011.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000012.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000013.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000014.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000015.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000016.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000017.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000018.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000019.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000020.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000021.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000022.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000023.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000024.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000025.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000026.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000027.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000028.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000029.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000030.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000031.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000032.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000033.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000034.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000035.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000036.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000037.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000038.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000039.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000040.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000041.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000042.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000043.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000044.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000045.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000046.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000047.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000048.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000049.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000050.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000051.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000052.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000053.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000054.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000055.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000056.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000057.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000058.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000059.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000060.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000061.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000062.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000063.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000064.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000065.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000066.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000067.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000068.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000069.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000070.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000071.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000072.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000073.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000074.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000075.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000076.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000077.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
