Cohort,AAC(3),AAC(6'),AAC(6');APH(2''),ABC-F ATP-binding cassette ribosomal protection protein,ACC beta-lactamase,ACI beta-lactamase,ACT beta-lactamase,ADC beta-lactamase without carbapenemase activity,ANT(2''),ANT(3''),ANT(4'),ANT(6),APH(2''),APH(3''),APH(3'),APH(6),ATP-binding cassette (ABC) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,BUT beta-lactamase,CMY beta-lactamase,CTX-M beta-lactamase,CblA beta-lactamase,CfxA beta-lactamase,DHA beta-lactamase,Erm 23S ribosomal RNA methyltransferase,General Bacterial Porin with reduced permeability to beta-lactams,General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) antibiotic efflux pump,HERA beta-lactamase,L1 family beta-lactamase,LEN beta-lactamase,MCR phosphoethanolamine transferase,MIR beta-lactamase,MOX beta-lactamase,NDM beta-lactamase,OKP beta-lactamase,OXA beta-lactamase,OXY beta-lactamase,PDC beta-lactamase,SHV beta-lactamase,SRT beta-lactamase,TEM beta-lactamase,aminocoumarin resistant parY,ampC-type beta-lactamase,antibiotic resistant isoleucyl-tRNA synthetase (ileS),blaZ beta-lactamase,cepA beta-lactamase,chloramphenicol acetyltransferase (CAT),ciprofloxacin phosphotransferase,defensin resistant mprF,fosfomycin thiol transferase,fusidic acid inactivation enzyme,glycopeptide resistance gene cluster;van ligase,glycopeptide resistance gene cluster;vanH,glycopeptide resistance gene cluster;vanR,glycopeptide resistance gene cluster;vanS,glycopeptide resistance gene cluster;vanT,glycopeptide resistance gene cluster;vanX,glycopeptide resistance gene cluster;vanXY,kdpDE,lincosamide nucleotidyltransferase (LNU),macrolide phosphotransferase (MPH),major facilitator superfamily (MFS) antibiotic efflux pump,major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,methicillin resistant PBP2,multidrug and toxic compound extrusion (MATE) transporter,non-erm 23S ribosomal RNA methyltransferase (G748),pmr phosphoethanolamine transferase,quinolone resistance protein (qnr),resistance-nodulation-cell division (RND) antibiotic efflux pump,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),small multidrug resistance (SMR) antibiotic efflux pump,streptothricin acetyltransferase (SAT),sulfonamide resistant sul,tetracycline-resistant ribosomal protection protein,trimethoprim resistant dihydrofolate reductase dfr,undecaprenyl pyrophosphate related proteins
Control,0.0,14.800648132758658,0.0,12.113050806458105,0.0,0.0,0.0,0.0,1.655976237824249,0.0,0.0,0.0,0.0,2.6518164524228216,1.0836903321055749,3.87290693053846,11.546276833520515,0.0,1.2249730632665201,0.0,0.0,0.0,0.0,0.0,0.0,6.713372890967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353856985457561,0.0,1.045261596924526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106970269326266,0.0,0.0,13.443865159964908,0.5071674786145192,0.0,5.116121565864041,0.0,2.989807930330099,0.0,17.804916242311016,1.5589738732232243,0.0,0.0,6.465388893741082,3.670125593435716,13.020779406706703,2.2174694867890294
Control,0.0,0.0,0.0,4.639213843545231,0.0,0.0,0.0,0.0,0.0,0.0,1.6361662149969152,0.0,0.0,0.0,0.0,0.0,20.846882928479744,0.0,5.969446827216191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6449039978320865,15.024757642319743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.980597722658274,0.0,0.0,0.0,0.0,0.0,2.7930526027205724,11.50448590718869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.796249067847883,0.0,0.0,94.76727054244648,28.234163093863025,0.0,8.001724418503047,0.0,19.7642413285857,0.0,115.1668671617476,0.35733982683509585,15.183281851870072,0.0,0.0,2.106880532835115,10.500419806890797,8.720096720962605
Control,0.0,0.0,0.0,5.2438709335139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.880053147429864,0.0,2.239417212820957,0.0,1.8747204290730948,0.0,0.0,0.0,0.0,4.665860567967137,3.8593925147869617,5.7016994431609325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.238137467669205,0.0,0.0,0.0,2.5401745630872083,0.0,2.36413015806156,0.0,0.0,0.0,0.0,0.0,0.0,2.6036789271643888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.026096679472783,10.48747965974718,0.5448655452959856,4.937584262539832,0.0,4.468194490192326,0.0,34.46804814013901,0.0,0.0,0.0,0.0,2.7849048069707907,10.065953179844671,4.8376161292176105
Antibiotic,0.0,6.092765416914459,0.0,3.8458567391811633,0.0,0.0,0.0,0.0,14.94597382600332,11.617956074715952,0.0,0.0,0.8003166247290332,0.0,3.465293375358263,0.0,8.322527785562585,0.0,2.837070223823096,0.0,0.0,0.0,0.0,0.0,15.630981891356903,6.582427830130089,2.909452970089152,2.5949239421334247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.750669263965456,9.573543379825209,0.0,0.0,0.0,462.41460684988647,0.0,2.6489911974077294,0.0,0.0,0.0,4.191474409779197,0.0,0.0,6.004940383229192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575283991824413,0.0,0.0,14.317307963806194,5.503957254222933,0.0,7.769886013074489,0.0,2.421607876331886,0.0,24.16622704210969,0.11279091546371668,0.0,0.0,10.173496675832324,6.071360487457547,13.821545807508237,4.200800436669871
Control,0.0,0.0,0.0,2.6088630987724284,0.0,0.0,0.0,0.0,0.0,0.0,1.022333383379078,0.0,0.0,0.0,9.087226158257533,0.0,4.590790528630142,0.0,3.229637857069052,0.0,0.0,0.0,0.0,0.0,0.0,5.606283204037553,4.366621429105561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48142575806074,0.0,0.0,0.0,0.0,0.0,2.9064113419383593,0.9265041060164356,0.665450327117708,0.0,0.0,0.0,0.12137321069542517,8.279493606737532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65686144667281,9.343529734352725,1.2460229901143296,3.3879492882979285,0.0,2.5490171527155105,0.0,31.301170498029787,0.17520888318915168,0.0,0.0,0.0,0.16081950417143834,6.282441245887625,4.870038439025809
Antibiotic,0.0,0.0,0.0,11.010282719483575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.211203166560869,0.0,14.003535277802612,2.6283088018213623,4.584187172632414,0.0,0.6094188268690514,0.0,0.0,0.0,0.0,31.683329254060197,2.152828409670262,17.770112795396923,0.0,0.0,0.0,0.0,16.328258930816382,0.0,0.0,0.0,0.0,11.626968439267252,0.0,0.0,0.0,0.0,0.0,14.174397762701568,1.3672899931063458,1.796798316091461,0.0,0.0,0.0,0.0,7.700996007722456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.652814246305533,0.0,3.302924694434473,67.48601173589839,21.702206128607962,1.6220656678959706,3.544094518694468,0.0,15.330461662347105,0.0,93.94544071109281,0.5305939318299748,8.178379905988669,0.0,0.0,4.4964189191352535,18.946688665201606,6.689316701304341
Antibiotic,0.0,3.4831478738018826,0.0,6.868180196789169,1.0936487181015615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.368083886097317,1.4298718037341362,1.6390531287325474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42452567984487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46280629036254,0.0,0.0,0.3005980496486536,0.0,2.7066894791567964,2.49402240361644,0.0,0.0,0.0,0.509474524923964,14.519397850710105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.964615942439522,5.891089506169156,0.0,7.399709010710047,0.0,1.360794261621435,0.0,28.028431345447636,2.7735632804542965,0.0,0.0,0.0,10.36105143718586,11.000187808494523,0.0
Control,0.0,0.0,0.0,2.2571026086207984,0.0,0.0,0.0,1.7362795685877492,0.0,0.0,0.6489226285182721,2.958635936686409,0.0,0.0,3.666357408525032,0.0,5.504784160444015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389023008714323,2.9520376883481028,3.727836293877224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0487271246595715,44.833655921020785,0.0,0.0,0.0,0.0,0.0,1.3868710332618428,1.9709749688057097,0.0,0.0,0.0,0.0,0.0,11.196549634498552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.847629028532918,9.944612961697118,0.0,7.153144710437927,0.0,0.0,0.0,32.4060488957223,1.9984689682348236,0.0,5.219784412431037,0.0,1.7598346901590287,4.741681878551252,4.741121991093187
Control,0.0,0.0,0.4385245294073281,5.444499353158191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.494302548635618,1.4222417169967398,3.22756773536121,0.0,9.004364851809246,0.0,0.0,0.0,0.0,0.0,7.208150211237752,1.6444669852774805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7233394299502319,0.0,134.6027031589732,0.0,0.0,0.0,0.9233322222406404,0.2053578284053829,1.263851907038607,0.0,0.0,0.0,0.0,15.444843806013903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701639247051725,52.607230816221914,10.429951612643666,0.31463643365548205,3.52945452293545,0.0,3.2107520687007574,0.0,42.36944379732287,0.18099034747679926,0.0,0.0,0.0,0.8731954576327309,5.451612632383776,0.0
Control,0.0,0.0,0.0,4.0686903835777155,0.0,0.0,0.5921271861775624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.985085990509948,0.0,5.03628724920295,0.0,0.0,0.0,0.0,16.707200451516453,0.0,11.68752338717047,0.0,11.40571707937323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.7203165957721,0.0,15.658702104057424,0.0,0.0,7.627512081345117,1.0471878940732815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.851390762226718,0.0,0.0,67.10349409144557,22.757913752651945,0.0,4.6054816127603,0.0,11.438697804383972,0.0,91.65360758464098,0.0,8.790302075444988,0.0,10.138816204966481,9.947282858059953,12.807941357677553,7.3008850107034124
Antibiotic,0.0,0.0,0.0,4.848538693933863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9656181210865629,9.627680922401089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619086834090862,3.024620468028552,2.7878112563974575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.277325456155666,0.0,0.0,0.0,0.0,0.0,1.7855081237371522,0.0,1.2357319398924902,0.0,0.0,0.0,0.0,12.252868397482779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6423219404384715,18.598148892858394,9.639050430502376,0.0,4.464397010962867,0.0,0.635905852280442,0.0,26.256887858932576,0.0,0.0,0.0,2.016203881555702,3.4835883732174344,8.250584172044357,5.0752093930756885
Control,0.0,0.0,0.0,2.706360951396809,0.0,0.0,11.799140362869245,0.0,0.0,0.0,0.0,1.93572821088908,0.0,0.0,0.0,0.0,7.822934202707885,1.1164655631721805,3.2879319173184567,0.0,0.0,0.0,0.0,0.0,0.0,1.8749279040594848,6.753540742185421,6.066406780395558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.119962823795891,0.0,89.75907097190644,0.0,0.0,0.0,0.7460816410344538,0.0,0.0,0.0,0.0,0.0,0.8190474528259855,27.926832445379517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745378869329086,0.0,53.09335697720131,9.60928914110215,0.0,5.675616024432052,0.0,1.9712516892875367,0.0,43.570047461802794,0.5938740571978561,0.0,0.0,0.0,2.0720029710501517,5.378283879612954,2.551887800146264
Control,0.0,0.0,0.0,5.152845184178137,0.0,0.0,0.0,0.0,0.0,0.0,0.8466890227112559,0.0,0.0,0.0,0.0,0.7708208307120394,21.30420020565668,0.0,5.656065279111798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137588740449812,13.459559628428035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493345357792996,0.0,0.0,0.0,17.282997654323584,0.0,0.0,0.0,0.0,0.0,3.8578947157292407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.420690650585,0.0,0.0,87.57694690532567,26.077475288984118,0.0,7.525379431821844,0.0,18.17702249329369,0.0,103.79803856866162,0.0,11.760697508154486,0.0,0.0,3.1146731315909943,12.987554204322336,8.265184247516206
Antibiotic,0.0,0.0,0.0,2.7927704069003183,0.0,0.0,0.22558854349349894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.107095477286272,0.0,5.932982085355648,0.0,0.0,0.0,0.0,0.2676236758214801,0.0,0.9777063644084985,3.0056123862352035,15.106849320123812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.498308089727317,0.0,538.728009892844,0.0,20.862238922336594,0.471371103797153,0.0,0.0,0.0,0.0,0.0,8.580263709515414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942718818682069,0.0,0.0,97.94458842615408,28.11391631147566,0.0,4.047110161930344,0.30450467708309753,18.808136828963146,0.0,117.84558473760005,0.4399993117162978,12.347728257686725,0.0,0.0,2.294865338836554,5.050525251360017,9.16494797914995
Antibiotic,0.0,1.5925846450376562,0.0,11.560474876732954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087473843439892,2.2146258378706323,0.0,15.83123378336092,0.0,4.723468401992265,0.0,0.7629397645075683,0.0,0.0,0.0,0.0,32.53944429831982,1.6063419410688318,14.57150026303885,0.0,0.0,0.0,0.0,5.420199374035833,0.0,0.0,0.0,0.0,6.485509238841985,0.0,0.0,0.0,0.0,0.0,14.102569618213863,0.7704016751249203,0.0,0.0,0.0,0.0,0.0,3.3212319074103127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.932364654274672,0.0,2.632205723343477,61.41782930281162,20.297111454828965,0.9329827323716139,3.853040296862697,0.0,15.075708548738966,1.3555487908925166,87.31047165024529,1.2437890434204102,10.04653701346201,0.0,0.0,5.0438942800333395,16.51720208685734,6.1185504140325975
Control,0.0,0.0,0.0,6.614690573839724,0.0,0.0,0.0,0.9213799422355698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.809194024670616,1.1953037088461445,2.931502116752964,0.0,10.431465738517794,0.0,0.0,0.0,0.0,8.726865510006844,7.035437008845345,3.839446426080402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6079207866296542,0.0,138.3617905604786,0.0,0.0,0.0,0.7926113210626193,0.2984858243221181,0.0,0.0,0.0,0.0,0.0,15.471023010060652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3586267436629569,50.49281912024456,10.137710312597953,0.6092496608354068,6.555285507631772,0.0,1.975221060735726,0.8228137158568809,46.782160872970984,0.4225701999469402,0.0,0.0,0.0,0.0,13.336573514327368,0.0
Antibiotic,0.0,0.0,0.0,6.493424637249271,0.0,0.0,0.0,0.0,0.0,0.0,1.494074078887347,9.830738286714597,0.0,0.0,7.903739632485696,0.0,19.63914758713209,0.0,4.751361105471561,0.0,0.0,0.0,0.0,0.0,0.0,20.00272968499552,0.0,9.463336360955887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043106565550992,19.447362063206892,0.7164361191686814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.121502460790714,0.0,9.433897727594164,72.48183495990403,19.787031158280598,1.0976786579191309,12.239845374507375,0.0,14.806525776974897,0.0,87.11701480624477,1.8026481572159316,7.6202430561162195,9.509457358392114,0.0,7.873619023368075,17.41110986245711,6.916617214304943
Control,0.0,0.0,0.0,3.9850270686206004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.548387320138684,0.0,5.1939974328379765,0.0,0.0,0.0,0.0,13.539760042716898,0.0,12.284432930328734,0.0,12.747340549582047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.03847207779987,0.0,17.582857692049817,0.2445367570589019,0.0,6.852177624358947,1.2543829945428857,0.0,0.6718907953528163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984284975377894,0.0,0.0,69.53062586434731,24.380568000440455,0.40500258119770294,4.221770920070483,0.0,11.88597811127478,0.0,96.1111684766322,0.22826177491260602,7.971734978262577,0.0,9.97320416457278,9.901113066837619,11.317265338429277,7.975258095539987
Antibiotic,0.0,0.0,1.2268108474598916,4.96595865285236,0.0,0.0,0.0,0.0,0.0,0.0,8.186341395693505,5.8949568295284624,0.0,0.0,8.348023063712997,0.0,2.5252996403048877,8.337483213379159,2.0409666258765267,0.0,0.0,0.0,0.0,0.0,0.0,20.692129577924575,5.62402761098337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97181792303426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221744087791937,6.266672391848951,0.0,0.0,0.0,0.0,11.060274055131789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74066441076592,4.267168165077884,5.06817353708493,0.0,0.0,1.7131064517007246,0.0,36.4269166849959,1.5458877804681284,0.0,8.554908108941714,0.0,0.0,8.119916633725152,0.0
Antibiotic,0.0,0.0,1.5703558999373124,6.819489828693488,0.0,0.0,0.0,0.8354294534161795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.176280147738643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02272157260976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3640491613516144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3971887668778487,6.403563084904431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80196125982661,16.408719825503766,0.0,13.656871567881002,0.0,0.0,0.0,0.0,9.829824083130875,0.0,0.0,0.0,0.0,4.517729226636337,12.144742913368974,0.0
Antibiotic,0.0,0.0,5.534987272263956,9.995240356300904,0.0,0.0,0.0,0.0,1.1886384543982766,0.0,13.31827483034827,0.0,1.2013716381405457,0.0,0.7778589885400486,0.0,0.0,12.829054818999484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.503029881189814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5942662910571204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4511225953591262,9.336512812143438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70095605233017,19.711140043596373,0.0,16.314040784033516,0.0,0.0,0.0,0.0,0.0,0.1819240282741988,0.0,0.0,1.2786026720210093,4.354917101360415,16.785858983454023,0.0
Antibiotic,0.0,1.5614893528795386,0.0,2.765822403610481,0.0,0.0,11.125051195602639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326886995749312,0.0,5.475813039543597,0.0,10.35673886867646,0.0,2.7101516039906595,0.0,0.0,0.0,0.0,2.7928094902139224,0.0,6.979682752089028,0.0,0.0,0.0,0.5291713918091769,0.0,0.0,0.0,0.0,21.505346873653295,0.0,37.40790902550204,0.0,0.0,0.0,0.0,1.2014839626179294,0.0,0.0,0.0,9.693889238319462,4.329584114802357,0.0,24.03133438852618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44138571968397,10.080678715517497,0.0,6.016311951758835,0.0,11.518732641154195,2.6581632704833074,204.53788440086353,0.24073508978682015,17.262118123644587,0.0,0.0,1.838493242904207,0.0,1.0428925240034874
Control,0.0,12.811114709146917,0.0,7.955524139463862,0.0,0.0,6.821695493737424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5312000052203625,0.0,12.80535787865509,0.0,4.027824910866461,0.0,0.0,0.0,0.0,0.0,0.0,11.093003975038009,0.8961905046693599,17.016233044718717,0.0,0.0,0.0,0.0,19.36404067770736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556366305899509,16.3977494064753,1.4809655960085966,0.0,0.0,0.0,0.0,1.9512750629563425,10.008103399395024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0514549393129045,0.0,9.093282015646627,60.64562610472027,16.034988360455834,1.0026427524415489,6.766722919192079,0.0,9.567100173111594,0.0,116.16546220260933,1.8783860179363612,9.052085609841765,0.0,0.0,7.328122986381853,2.036796601521273,6.600230819499608
Antibiotic,0.0,0.0,0.0,9.569636912838469,0.0,0.0,2.5095827759105167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625260874330917,0.0,7.72178613089957,0.0,1.1012222030401508,0.0,0.0,0.0,0.0,0.0,0.0,7.204242411057033,3.251765452699777,16.324510419558287,0.0,0.0,0.0,0.0,40.72350120697686,0.0,0.0,0.0,0.0,6.296305643496664,0.0,0.0,0.0,0.0,0.0,1.8349700605414967,0.8623501019232884,0.0,0.0,0.0,0.0,0.0,12.759183798290493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1935698593933655,21.574807104052876,11.920427470759261,0.5183996135162076,0.8802267549298043,0.0,3.5778807282123983,0.0,41.849806107099276,0.0,0.0,0.0,0.0,3.9069615845738297,0.0,2.5063564317108606
Control,0.0,0.0,0.0,4.25477856969591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44029956713057,0.0,6.011116852988228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8606586051004697,15.940585208378367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397755934407822,0.0,0.0,0.0,20.721185060976598,0.6807287579635866,0.0,0.0,0.0,0.0,0.0,6.936755598812603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.706665827438606,0.0,0.0,89.77281122015228,28.891666889925943,0.0,4.993436966075672,0.0,20.13827482946711,0.0,117.61092808656002,0.0,11.454559064674365,0.0,0.0,0.0,10.99395029052856,9.330039199197783
Control,0.0,0.0,0.0,6.870326707773036,0.0,0.0,0.7797848439178496,0.0,0.0,0.0,1.1727472849473173,0.0,0.0,0.0,0.0,0.0,12.234673429949067,0.0,2.8555466624703048,0.0,0.0,0.0,0.0,0.0,0.0,18.217474258039132,6.505990710597528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2963465823566525,0.0,69.52185245534729,0.0,0.0,0.0,0.7717041719601517,0.4687230252202811,0.0,0.0,0.0,0.0,0.0,21.80936365866245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6014703361692937,40.417084335469134,8.940910095834658,0.7181481328113425,5.223313565524644,0.0,1.208176029791301,0.0,33.20266927952722,0.0,0.0,0.0,0.0,4.61985979515392,15.639443445121618,0.0
Control,0.0,0.0,0.0,3.887049417195747,0.0,0.0,2.032252121274461,0.0,0.0,0.0,0.0,3.767227813731148,0.0,0.0,0.0,0.0,19.690218372112938,0.0,6.126930092093273,0.0,0.0,0.0,0.0,0.0,0.0,5.296929954222538,0.0,17.006424418520883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0149214439276382,22.470989685190943,1.4644924738242224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.121792076297485,0.0,0.0,92.5851183078392,29.51849944228194,0.0,5.32017838605078,0.0,20.014996448859605,0.0,114.3833161185515,1.7074397705323232,15.730655099490207,0.0,0.0,2.761560853141457,9.57597464843814,9.344551588069551
Antibiotic,7.581204658367119,0.0,1.2904826891571022,14.863793188230812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.498308825992627,0.0,4.741058860622906,0.0,0.0,0.0,0.0,0.0,0.0,0.9906017913310601,0.0,10.439675481231827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.7111677102153,0.0,14.915856402765161,2.9620411932368587,3.958769852501628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0283789782886004,0.0,0.0,0.0,0.0,7.157740718700473,0.0,4.5799359020465635,72.20636159527827,19.835154521577696,3.5844935704369236,7.127632157020501,0.0,14.917152743390439,0.0,85.46773266889039,1.4343269313524842,7.940602141291759,0.0,0.0,5.792215094668202,19.28106064743705,6.6803831402250315
Control,0.0,3.3143628432472414,1.2920047953697478,3.898656508548922,0.0,0.0,1.2754223506736766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01038789851778,0.0,0.0,0.0,1.2754223506736766,0.0,0.0,0.0,0.0,7.4197374853441085,2.6693577132594495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2856326787499213,0.0,0.0,0.0,0.0,0.0,1.270535883969932,12.636077784840946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155802380342232,0.0,0.0,30.564281047456994,9.444733395694293,0.0,5.695895367865428,0.0,4.429799684240007,0.0,31.664374708099807,0.0,0.0,0.0,0.0,4.942596274844519,5.3469952363483,0.0
Antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antibiotic,0.0,0.0,0.0,5.788123699872424,0.0,0.0,0.0,0.0,0.0,0.0,1.3241513778287652,0.0,0.0,0.0,1.9570521133137033,0.0,19.865615512040627,0.0,6.018833210220039,0.0,0.0,0.0,0.0,0.0,0.0,1.1801208770824785,0.0,16.692853884861528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.5137145598882,0.0,21.085460774127284,0.6547915584137803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782416897941395,0.0,3.3507990894417787,91.8122176048727,29.510375233593056,1.0881445143628918,5.4855234903371555,0.0,20.4685517516397,0.0,110.38936307813425,0.0,11.782737708100074,0.0,0.0,3.179766318249792,11.373451412327011,8.977842072189455
