ARO:3000498ErmF,ARO:3003559cepA,ARO:3003318Streptomyces,ARO:3003730Bifidobacteria,ARO:3001214mdtM,ARO:3002868dfrG,ARO:3003318Streptomyces,ARO:3003730Bifidobacteria,ARO:3002062CMY-51,ARO:3002069CMY-59,ARO:3002079CMY-66,ARO:3002080CMY-67,ARO:3003773Clostridium,ARO:3000179tet(L),ARO:3000195tetB(P),ARO:3002175MIR-10,ARO:3004042Enterobacter,ARO:3002804FosA2,ARO:3003171ACT-36,ARO:3004042Enterobacter,ARO:3000616mel,ARO:3002438OKP-B-5,ARO:3002875dfrE,ARO:3003551emeA,ARO:3003949efrB,ARO:3004089ANT(3'')-IIa,ARO:3002556AAC(6')-Ii,ARO:3002819msrC,ARO:3000191tetQ,ARO:3000832evgA,ARO:3004039Escherichia,ARO:3002174MIR-9,ARO:3003548mdtN,ARO:3000024patA,ARO:3002985arnA,ARO:3003209FosA5,ARO:3000823ramA,ARO:3002399OXY-2-4,ARO:3001327mdtK,ARO:3002412OXY-5-2,ARO:3002415OXY-6-3,ARO:3002641APH(3')-Ia,ARO:3003056smeE,ARO:3004041Klebsiella,ARO:3004580Klebsiella,ARO:3004583Klebsiella,ARO:3003922oqxA,ARO:3001140SHV-86,ARO:3000190tetO,ARO:3000216acrB,ARO:3000815mgrA,ARO:3003905ANT(4')-Ib,ARO:3000617mecA,ARO:3002865dfrC,ARO:3000316mphA,ARO:3002405OXY-2-10,ARO:3003774Streptococcus
0.0,0.0,0.0,0.0,6.238656392458664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99395029052856,4.993436966075671,6.189433797368197,0.0,0.0,0.0,0.0,11.070542549485841,11.454559064674365,0.0,7.837539755152718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4339493329167032,0.0,0.0,1.7799667778384596,0.0,0.0,3.2571158446653667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325524791939296,4.012473891367532,5.286419743745349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9670660498917036,15.956556417909365,0.0,0.0,0.0,0.0,0.0,0.0,0.9345168530140944,6.452698095804725,15.29546848087506,11.427567875987284,7.373776578304187,2.7681327675151666,0.0,1.9747826888771232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.112884954853692,1.4666576790200982,2.6227314397461474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6790857524328513,13.531724183346505,0.0,0.0,0.0,0.0,0.0,0.0,1.5153126017400027,6.886260778473088,14.558690385369172,15.257120412815011,7.117335856944388,1.5687590726933116,0.0,2.1275595663619287,0.0,0.0,0.0,0.0,0.0,0.0,0.3254582502624997
0.0,0.0,0.8715952132035193,0.2161702278854594,0.0,0.0,0.8715952132035193,0.2161702278854594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.503748827094693,5.5489505656858835,6.531674570008318,0.0,12.96980431881367,5.720158885558169,0.0,0.0,0.0,0.0,0.0,0.4239232079594496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805757812392978,0.0,0.0,0.0,0.0,0.0,0.0,1.509510889959998,0.0,0.0,0.0,0.5959201110309387,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.3729224570075615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7111261125663084,0.0,0.3419772956685029,1.7111261125663084,0.0,0.0,0.791729254214352,0.3315617435161627,0.8778637486806304,0.0,0.0,0.0,0.0,10.823576853588989,12.98734793975128,0.0,7.719210048183898,0.0,0.0,0.0,0.0,0.0,2.3363929377765764,0.8015750547789928,0.4473812566622195,6.173091621409613,0.4343573734254453,2.0938762889739477,0.0,0.0,1.2945873157367118,0.0,0.0,3.15396916333967,0.0,0.0,0.0,0.0,3.406112027745707,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8512275981797253,0.0,2.856966529361709,0.0,4.344459543806499,4.391856303700818,0.0,4.344459543806499,0.0,0.0,8.538073969045662,4.263683935321141,5.504207652460842,2.9302986609281256,0.0,0.0,0.0,10.426186016366787,14.370527630835607,0.0,7.098914451248952,0.0,1.5915531387065514,11.281616558161776,2.440664857803656,0.0,0.6422802257378041,0.0,0.0,0.0,1.0136404716257863,5.027214180113423,10.808704951977788,10.38052334437618,5.082967270894962,0.0,0.0,3.0432195829856803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.224854995198702,5.662668490991282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7431915270452554,11.602057279979766,19.212136287651195,0.0,7.976574104823352,0.0,0.0,0.0,0.0,0.0,0.9119927975008904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.170054790537233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1584537370415746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0114889119648,0.0,2.13169531355755,0.0,0.0,0.0,0.0,10.489253934232746,13.464261978005506,0.0,7.405480513045777,0.0,0.0,0.0,0.0,0.0,1.6245762179112273,0.0,0.0,0.0,0.5056705024724483,3.6037780797904846,5.491806259750949,3.0172333679472,3.2307268672192304,0.0,0.0,2.9782676062808737,7.1221813720148495,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401112620203507,6.494155721525925,0.0,0.0,0.0,0.0,0.0,0.0,2.6100552995185478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940166566346543,0.0,0.0,0.0,0.0,0.0,0.0,2.255497709167725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6733259792816715,6.965848813625278,12.400234243331854,0.0,6.965848813625278,0.0,0.0,8.725451102372736,4.215884946953551,4.826309505315802,0.0,0.0,0.0,0.0,0.0,0.0,5.068831692130086,0.0,0.0,2.0251799083526363,0.0,10.909791646602516,0.0,0.0,0.0,0.9020049941253576,4.489140355372774,0.0,1.0842041001781206,0.0,0.0,4.62262030274845,0.0,0.0,1.9500017621578618,0.0,1.036950623167734,1.2089776266120011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5558020649090023,0.0,0.0,1.5558020649090023,0.0,0.0,7.975577557165469,3.1125467305557337,4.62421259236649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3235714851257754,0.0,0.0,0.0,0.0,0.0,1.380338400605278,0.0,1.8029775691356882,7.016645733465338,15.182576849224624,14.004799042167173,7.224908137155597,1.4043861079328963,0.0,2.2966135609643348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5028972769746918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972148281427556,7.0339373356677415,2.3308771545107065,3.972148281427556,0.0,0.0,12.9030191566429,6.463239844556201,6.97420023716017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960901460969432,3.2964840490162377,3.6920621348981855,0.0,0.0,0.0,0.0,0.0,0.9273029126113896,5.758673214804107,12.464201601976313,10.347972915966057,6.2090667375056565,0.7201769367128861,0.0,2.1070064220328866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2055076397680449,0.0,0.0,1.2055076397680449,0.0,0.0,13.277400120557857,7.294187977333849,8.119550871239142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608953320150643,0.0,0.0,0.0,0.0,0.0,0.0,0.8308963811777245,9.844033407682256,1.8889450418412672,2.1473775618733377,5.385439507633399,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045332304931605,0.0,0.0,2.045332304931605,0.0,1.9579682967128849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945785861178726,2.206745029618705,12.138990897877017,0.0,0.0,0.0,0.0,0.0,0.0,0.5398049002464919,6.26282964808063,6.727621961675861,8.896266248768427,6.14329470415039,0.0,0.0,1.881756817543484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.1127049972453085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499458667997496,0.0,2.87698793784284,0.0,0.9154466852239422,0.0,0.9537900018825368,0.9154466852239422,0.0,0.0,10.266006885378873,5.106177200095638,6.0344772280558105,0.0,0.0,0.0,0.0,11.21941206325514,12.786481909211792,0.0,7.219779692262533,0.0,0.0,0.0,0.0,0.0,0.7670479594086927,0.0,0.0,0.0,0.3499978681259645,2.2864326592644826,4.704498519379992,0.0,2.3272618138942054,0.0,0.0,3.091024974605185,0.0,0.0,0.0,0.0,0.0,0.0,2.6344988136089724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5848633468097868,0.0,0.0,1.5848633468097868,0.0,0.0,15.413049766827932,7.226264503916322,8.137523328861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081111613489154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916649220339345,10.512121637886011,0.0,3.863967215163244,13.165000982520631,0.0,0.0,0.22734309348834836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635427186027231,11.139952891497568,5.918956316704872,6.883410466004168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.517956169024234,0.0,0.0,0.0,0.0,0.0,0.0,1.2779707996059708,6.008935843130272,0.0,9.330577376796002,5.8562245352043565,0.0,2.8081315284442883,1.7116230268612802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.744636346023975,0.0,0.0,3.262633904067897,0.0,0.0,3.262633904067897,0.0,0.0,9.494631478879533,3.682780296495376,4.896233497127933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.591567856043941,0.0,1.903292471159916,0.0,0.0,10.804367615035861,0.0,4.159750021642733,0.0,0.0,3.857857017212489,0.0,0.0,1.1421236775277102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4045099744907946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21620812976802,7.21455398807137,8.564062314674938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17129759123844873,0.0,0.0,0.0,2.0840471850411046,0.4962981351419851,1.5502868297557686,3.0545278637812525,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6525004384431858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9391788043426756,4.788226556687928,0.0,1.7408883763844367,5.075037536524814,7.7840275948966555,0.0,5.075037536524814,2.530087895684823,0.0,0.0,1.1150388439592758,0.0,0.8277088895066339,0.0,0.0,0.0,6.381426980333799,10.563193576818414,3.4551606836662834,5.476501292027608,1.0005183167031244,0.6626324351733857,8.143538887376723,7.035520265140439,0.0,0.9248953779367468,0.0,0.0,0.0,0.6388274349460662,3.837587567399448,7.26809944745913,3.9938664047268606,4.893775543119245,0.0,0.0,2.6367439803972323,0.0,0.0,0.8449818369764802,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.29905101447008703,0.0,0.0,0.0,0.29905101447008703,0.0,0.0,0.0,0.0,2.3326404744820137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6892775083617755,3.869313175703692,4.095803559325279,0.0,0.0,0.0,0.0,9.062241613185023,11.079362347090099,0.0,5.735465342881009,0.0,1.406300771535362,6.659838653771035,0.0,0.0,0.6975758400691714,0.0,0.0,0.0,1.4924629057428815,6.053076547721058,11.456355476954124,12.60199102464954,5.970732090766496,0.0,0.0,2.6638456794096443,11.235227224259507,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.9656965581487504,2.052428752926052,0.0,0.0,1.9656965581487504,2.052428752926052,0.0,0.0,0.0,0.0,0.953596862400548,0.0,2.51336883875765,0.0,0.0,0.0,0.9026186981693308,0.0,1.684153320143936,0.0,9.513530601874997,4.818963576127008,5.372896748989136,0.0,0.0,0.0,0.0,10.475186607034725,16.834025470946578,0.0,6.510069230383942,0.0,0.0,0.0,0.0,0.0,0.7258954583172302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0159392850408597,2.8326113480207824,0.0,0.0,0.5153966258605147,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2996190866262625,13.733715721986695,0.0,0.0,0.0,0.0,0.0,0.0,1.66808512769811,7.043837518221965,20.13936299983838,21.271414392915677,7.3049004656978775,1.1614261528232497,0.0,2.259149196971772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.632404718201827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976164630791748,0.0,0.0,0.5976164630791748,0.0,0.0,9.024106309335119,4.61517480378339,5.378093702111384,0.0,0.0,0.0,0.0,10.895340981765774,13.537781781758918,0.0,7.743042467814138,0.0,0.0,0.0,0.0,0.0,1.5962939163543732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252486451318753,1.6071037317939971,0.0,0.5923417476528484,5.528300045475682,0.0,0.0,0.0
0.0,2.8866735275761037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237444366878876,11.303170464833686,3.039347540571306,3.237444366878876,0.0,0.0,12.262644645305187,4.694591455628399,5.888515227759693,0.0,0.0,0.0,2.0387000213199498,4.815023451248291,0.0,0.0,2.8694180450752897,0.8444518014878127,0.0,8.77841530485394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2293304712225384,0.0,0.0,2.759892820819089,0.0,0.0,2.3010239215980053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7324442930015493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263228016966885,2.134711205923131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7636907969319588,7.097305902200503,14.781058425536878,17.903815180486163,7.2413765892589135,2.131232815848929,0.0,2.2649341328584054,0.0,0.0,0.7171142396153913,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8736035714612232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4079656669416676,2.2938665581584963,3.0426865772926366,0.0,0.0,0.0,0.0,11.463512487160955,14.017201633268796,0.0,7.99978585935508,0.0,0.0,0.0,0.0,0.0,1.714713918796794,0.0,0.0,0.0,0.0,2.041326093805707,2.967364197277378,3.2641006170051163,1.4344753445035083,0.0,0.0,3.3330182883788217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821898787388857,0.0,0.0,0.0,0.0,5.874039515762813,3.3301846212010906,3.23366557865898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323782153691618,12.194918899634885,0.0,0.0,0.0,0.0,0.0,0.0,1.4239807125122337,6.763139562058406,10.8437416591176,13.207227252350936,6.78048639016758,0.0,0.0,2.423680348477629,0.0,5.165719451784368,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9114269766952272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827400552915675,0.0,0.0,1.827400552915675,0.0,2.534165226691424,0.0,2.356806533827513,2.009130994642096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076416474092745,13.852808395424686,0.0,0.0,0.0,0.0,0.0,0.0,1.2181775032799134,6.947757416197512,8.84331785489084,9.727649640379923,6.713365061729188,0.0,0.0,2.1699817495803932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210431667969118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.744910497097305,8.546614220221297,4.732748702889526,17.299950093314767,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13385429095858,4.677360921338519,6.102385376306323,0.0,12.414784660247454,5.552114725653723,0.0,0.0,0.0,0.0,2.509001829299199,0.0,0.0,2.792408018892316,0.0,0.0,0.0,1.3434265382987085,0.0,6.279391240674487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14904065790402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5703222270945798,0.0,0.0,1.5703222270945798,1.5063733931396788,0.0,2.683096795437144,0.0,3.96606181229716,8.461778727412549,0.7587540833726963,3.96606181229716,0.0,0.0,11.29142308403742,5.150006690874811,6.0593372932321286,5.698367714800577,0.0,0.0,0.0,9.12817665844831,12.201243792257907,0.0,6.4698542722231815,0.5129983360148141,0.90477087594288,9.499521398100324,0.0,0.0,0.0,0.0,0.0,0.0,0.8248154025836858,4.337805327928422,8.478963881121388,5.453300825001176,4.83429878421433,1.0099096161964112,0.0,2.857628335028232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914452531291849,6.733524564677504,0.0,1.4278883685694574,0.0,3.2468151827337426,0.0,1.4278883685694574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9377551730213496,0.0,3.2664928505078863,1.9967730970727613,1.4888710506458598,0.0,0.0,0.0,4.167889103421012,7.529549992449206,9.134513190964093,0.0,5.397488376109539,0.0,0.0,2.438165929561696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7008321578331167,0.0,0.0,1.7312041606515651,0.0,2.379785230744986,2.49256727280602,0.0,0.0,0.0,0.0,0.0,0.0,0.6355793871860864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509193195623835,0.0,2.801716622455941,0.0,4.7660996269093046,0.0,0.0,4.7660996269093046,0.0,0.0,12.594644757076306,6.415691959007501,6.6600879079474735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679608980157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353451618443554,0.0,0.0,1.6252886042189263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.638696924787768,11.393077562580144,0.0,7.717775231135961,0.0,0.39125595914431693,6.35617331817101,0.0,0.0,2.209206753094913,0.0,0.0,0.0,0.0,4.140008932536151,0.0,7.836858481833517,4.433365473379261,1.717736441914646,0.0,3.2785102528896197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3706430387784093,2.6994034008263146,0.0,0.0,0.3706430387784093,2.6994034008263146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.089171898335431,4.644835612408727,5.472339326232426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8638049950000009,2.087461594400001,3.7584678607110535,0.0,0.0,0.0,0.0,0.0,2.303939875700633,0.0,2.3721154481818187,0.0,0.0,0.0,1.1018198122114848,1.7630587790540548,2.1792133555032063,1.6810128031638587,5.157731586663191,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453909517371559,14.610422346482027,2.7241847404899606,5.453909517371559,0.0,0.0,0.0,1.1025107229458548,0.0,1.8881774306288581,0.0,0.0,0.0,0.7332266424812917,0.0,0.0,2.53635926021618,0.0,0.0,0.0,6.742875961103777,0.0,0.0,0.0,0.0,0.5526156680465617,0.0,1.5332568609617794,0.0,0.0,4.680744503423874,0.0,0.0,2.326171538318781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.3010206395632995,5.0494214377923266,0.0,0.0,1.3010206395632995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.963438222778006,7.127632157020501,8.008955858674888,0.0,0.0,0.0,0.0,8.713942016287128,7.940602141291759,0.0,5.493517604950887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5024421583804752,0.0,0.0,2.0803863388953103,4.317622424659054,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.270535883969932,0.0,2.2481752238741275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3469952363483,4.593607272939309,3.2474409454428463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3307001719418847,12.636077784840946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630362490853841,0.0,0.0,2.9989123016589554,0.0,0.0,1.8385077518728297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8506908226460714,6.1398471314588345,10.921594276430767,0.0,6.1398471314588345,0.0,0.0,12.522841050987035,6.256533239865493,6.957598555983961,0.0,0.0,0.0,0.0,0.0,0.0,4.277386900726629,0.0,0.0,1.864679436842284,0.0,8.711711154006393,0.0,0.0,0.0,0.0,4.4245029189414185,0.0,0.0,0.0,0.0,4.318025274312818,0.0,0.0,1.934413053134024,4.851117797581677,0.0,2.1525834859357733,4.957790499585987,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.1666028599761615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.216890389380081,0.0,0.0,8.235728852725298,0.0,0.0,0.0,0.0,0.0,1.285318254404889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2606715447683063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4420772933395568,0.0,0.0,0.0,0.0,0.4588226453599946,0.4756381349805179,0.8200322990070699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.356089748226383,3.6456162053752754,3.6179102152396387,0.0,0.0,0.0,4.415190079825265,7.5606199458246035,8.947123812104284,0.0,5.696603773239754,0.0,0.2740479148756529,0.0,0.0,0.0,0.3825131948685429,0.0,0.0,0.0,0.0,0.4553728510339796,0.0,0.0,0.0,0.0,0.0,2.574899997299813,1.2276605916389045,0.0,0.0,1.1215664664355425,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62776773449424,0.0,0.0,2.62776773449424,0.0,0.0,6.036318388978316,4.135009331732825,4.984196942587875,0.0,0.0,0.0,0.0,5.708966774205622,0.0,0.0,5.35436798549719,0.0,1.8678806127712115,0.0,0.0,0.0,1.8472397310283293,0.0,0.0,0.0,1.1896300156266215,6.32364804999102,16.904114535679195,13.808148589222812,6.776615716931778,1.0458665739604402,0.0,2.649188950124927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7250898211769538,2.2687578794886023,3.2532352595764458,0.0,0.7250898211769538,2.2687578794886023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9698061154216795,0.0,0.0,0.0,6.25867315636375,4.989407556195278,5.4304601578479,0.0,0.0,0.0,0.0,5.8954803631137045,9.30343307027044,0.0,4.041849514821264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826421941793804,0.0,0.0,0.7630242662310545,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93071471366966,7.182962879177997,7.6464442609088925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547587003863322,0.0,0.0,0.0,0.0,0.0,0.0,9.685730281684004,0.0,3.698842860263036,11.40335077600047,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8673252235667523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62930789294757,0.8936327702757085,2.7894669274760955,5.703844751366428,0.0,0.0,4.060103396075475
